year,office,district,party,missing_rows
2006,State House,2A,IND,111
2006,State House,2A,R,111
2006,State House,2B,DFL,102
2006,State House,2B,IND,102
2006,State House,2B,R,102
2006,State House,30A,DFL,18
2006,State House,30A,IND,18
2006,State House,30A,R,18
2006,State House,30B,DFL,30
2006,State House,30B,IND,30
2006,State House,30B,R,30
2006,State House,31A,DFL,32
2006,State House,31A,IND,32
2006,State House,31A,R,32
2006,State House,31B,DFL,56
2006,State House,31B,IND,56
2006,State House,31B,R,56
2006,State House,32A,DFL,20
2006,State House,32A,IND,20
2006,State House,32A,R,20
2006,State House,32B,DFL,16
2006,State House,32B,IND,16
2006,State House,32B,R,16
2006,State House,33A,DFL,17
2006,State House,33A,IND,17
2006,State House,33A,R,17
2006,State House,33B,DFL,22
2006,State House,33B,IND,22
2006,State House,33B,R,22
2006,State House,34A,DFL,25
2006,State House,34A,IND,25
2006,State House,34A,R,25
2006,State House,34B,DFL,14
2006,State House,34B,IND,14
2006,State House,34B,R,14
2006,State House,35A,DFL,20
2006,State House,35A,IND,20
2006,State House,35A,R,20
2006,State House,35B,DFL,15
2006,State House,35B,IND,15
2006,State House,35B,R,15
2006,State House,36A,DFL,12
2006,State House,36A,IND,12
2006,State House,36A,R,12
2006,State House,36B,DFL,31
2006,State House,36B,IND,31
2006,State House,36B,R,31
2006,State House,37A,DFL,13
2006,State House,37A,IND,13
2006,State House,37A,R,13
2006,State House,37B,DFL,14
2006,State House,37B,IND,14
2006,State House,37B,R,14
2006,State House,38A,DFL,11
2006,State House,38A,IND,11
2006,State House,38A,R,11
2006,State House,38B,DFL,12
2006,State House,38B,IND,12
2006,State House,38B,R,12
2006,State House,39A,DFL,18
2006,State House,39A,IND,18
2006,State House,39A,R,18
2006,State House,39B,DFL,13
2006,State House,39B,IND,13
2006,State House,39B,R,13
2006,State House,3A,DFL,95
2006,State House,3A,IND,95
2006,State House,3A,R,95
2006,State House,3B,DFL,73
2006,State House,3B,IND,73
2006,State House,3B,R,73
2006,State House,40A,DFL,11
2006,State House,40A,IND,11
2006,State House,40A,R,11
2006,State House,40B,DFL,14
2006,State House,40B,IND,14
2006,State House,40B,R,14
2006,State House,41A,DFL,15
2006,State House,41A,IND,15
2006,State House,41A,R,15
2006,State House,41B,DFL,15
2006,State House,41B,IND,15
2006,State House,41B,R,15
2006,State House,42A,DFL,17
2006,State House,42A,IND,17
2006,State House,42A,R,17
2006,State House,42B,DFL,12
2006,State House,42B,IND,12
2006,State House,42B,R,12
2006,State House,43A,DFL,15
2006,State House,43A,IND,15
2006,State House,43A,R,15
2006,State House,43B,DFL,17
2006,State House,43B,IND,17
2006,State House,43B,R,17
2006,State House,44A,DFL,15
2006,State House,44A,IND,15
2006,State House,44A,R,15
2006,State House,44B,DFL,14
2006,State House,44B,IND,14
2006,State House,44B,R,14
2006,State House,45A,DFL,16
2006,State House,45A,IND,16
2006,State House,45A,R,16
2006,State House,45B,DFL,14
2006,State House,45B,IND,14
2006,State House,45B,R,14
2006,State House,46A,DFL,12
2006,State House,46A,IND,12
2006,State House,46A,R,12
2006,State House,46B,DFL,10
2006,State House,46B,IND,10
2006,State House,46B,R,10
2006,State House,47A,DFL,9
2006,State House,47A,IND,9
2006,State House,47A,R,9
2006,State House,47B,DFL,14
2006,State House,47B,IND,14
2006,State House,47B,R,14
2006,State House,48A,DFL,14
2006,State House,48A,IND,14
2006,State House,48A,R,14
2006,State House,48B,DFL,16
2006,State House,48B,IND,16
2006,State House,48B,R,16
2006,State House,49A,DFL,15
2006,State House,49A,IND,15
2006,State House,49A,R,15
2006,State House,49B,DFL,13
2006,State House,49B,IND,13
2006,State House,49B,R,13
2006,State House,4A,DFL,65
2006,State House,4A,IND,65
2006,State House,4A,R,65
2006,State House,4B,DFL,75
2006,State House,4B,IND,75
2006,State House,4B,R,75
2006,State House,50A,DFL,17
2006,State House,50A,IND,17
2006,State House,50A,R,17
2006,State House,50B,DFL,10
2006,State House,50B,IND,10
2006,State House,50B,R,10
2006,State House,51A,DFL,18
2006,State House,51A,IND,18
2006,State House,51A,R,18
2006,State House,51B,DFL,17
2006,State House,51B,IND,17
2006,State House,51B,R,17
2006,State House,52A,DFL,12
2006,State House,52A,IND,12
2006,State House,52A,R,12
2006,State House,52B,DFL,21
2006,State House,52B,IND,21
2006,State House,52B,R,21
2006,State House,53A,DFL,13
2006,State House,53A,IND,13
2006,State House,53A,R,13
2006,State House,53B,DFL,10
2006,State House,53B,IND,10
2006,State House,53B,R,10
2006,State House,54A,DFL,11
2006,State House,54A,IND,11
2006,State House,54A,R,11
2006,State House,54B,DFL,13
2006,State House,54B,IND,13
2006,State House,54B,R,13
2006,State House,55A,DFL,15
2006,State House,55A,IND,15
2006,State House,55A,R,15
2006,State House,55B,DFL,13
2006,State House,55B,IND,13
2006,State House,55B,R,13
2006,State House,56A,DFL,15
2006,State House,56A,IND,15
2006,State House,56A,R,15
2006,State House,56B,DFL,11
2006,State House,56B,IND,11
2006,State House,56B,R,11
2006,State House,57A,DFL,15
2006,State House,57A,IND,15
2006,State House,57A,R,15
2006,State House,57B,DFL,21
2006,State House,57B,IND,21
2006,State House,57B,R,21
2006,State House,58A,DFL,12
2006,State House,58A,IND,12
2006,State House,58A,R,12
2006,State House,58B,DFL,14
2006,State House,58B,IND,14
2006,State House,58B,R,14
2006,State House,59A,DFL,12
2006,State House,59A,IND,12
2006,State House,59A,R,12
2006,State House,59B,DFL,13
2006,State House,59B,IND,13
2006,State House,59B,R,13
2006,State House,5A,DFL,49
2006,State House,5A,IND,49
2006,State House,5A,R,49
2006,State House,5B,DFL,44
2006,State House,5B,IND,44
2006,State House,5B,R,44
2006,State House,60A,DFL,13
2006,State House,60A,IND,13
2006,State House,60A,R,13
2006,State House,60B,DFL,13
2006,State House,60B,IND,13
2006,State House,60B,R,13
2006,State House,61A,DFL,11
2006,State House,61A,IND,11
2006,State House,61A,R,11
2006,State House,61B,DFL,12
2006,State House,61B,IND,12
2006,State House,61B,R,12
2006,State House,62A,DFL,13
2006,State House,62A,IND,13
2006,State House,62A,R,13
2006,State House,62B,DFL,13
2006,State House,62B,IND,13
2006,State House,62B,R,13
2006,State House,63A,DFL,10
2006,State House,63A,IND,10
2006,State House,63A,R,10
2006,State House,63B,DFL,13
2006,State House,63B,IND,13
2006,State House,63B,R,13
2006,State House,64A,DFL,15
2006,State House,64A,IND,15
2006,State House,64A,R,15
2006,State House,64B,DFL,14
2006,State House,64B,IND,14
2006,State House,64B,R,14
2006,State House,65A,DFL,11
2006,State House,65A,IND,11
2006,State House,65A,R,11
2006,State House,65B,DFL,14
2006,State House,65B,IND,14
2006,State House,65B,R,14
2006,State House,66A,DFL,12
2006,State House,66A,IND,12
2006,State House,66A,R,12
2006,State House,66B,DFL,14
2006,State House,66B,IND,14
2006,State House,66B,R,14
2006,State House,67A,DFL,13
2006,State House,67A,IND,13
2006,State House,67A,R,13
2006,State House,67B,DFL,13
2006,State House,67B,IND,13
2006,State House,67B,R,13
2006,State House,6A,DFL,73
2006,State House,6A,IND,73
2006,State House,6A,R,73
2006,State House,6B,DFL,15
2006,State House,6B,IND,15
2006,State House,6B,R,15
2006,State House,7A,DFL,15
2006,State House,7A,IND,15
2006,State House,7A,R,15
2006,State House,7B,DFL,16
2006,State House,7B,IND,16
2006,State House,7B,R,16
2006,State House,8A,DFL,70
2006,State House,8A,IND,70
2006,State House,8A,R,70
2006,State House,8B,DFL,42
2006,State House,8B,IND,42
2006,State House,8B,R,42
2006,State House,9A,DFL,26
2006,State House,9A,IND,26
2006,State House,9A,R,26
2006,State House,9B,DFL,88
2006,State House,9B,IND,88
2006,State House,9B,R,88
2006,State Senate,1,DFL,245
2006,State Senate,1,IND,245
2006,State Senate,1,R,245
2006,State Senate,10,DFL,122
2006,State Senate,10,IND,122
2006,State Senate,10,R,122
2006,State Senate,11,DFL,126
2006,State Senate,11,IND,126
2006,State Senate,11,R,126
2006,State Senate,12,DFL,79
2006,State Senate,12,IND,79
2006,State Senate,12,R,79
2006,State Senate,13,DFL,109
2006,State Senate,13,IND,109
2006,State Senate,13,R,109
2006,State Senate,14,DFL,55
2006,State Senate,14,IND,55
2006,State Senate,14,R,55
2006,State Senate,15,DFL,42
2006,State Senate,15,IND,42
2006,State Senate,15,R,42
2006,State Senate,16,DFL,64
2006,State Senate,16,IND,64
2006,State Senate,16,R,64
2006,State Senate,17,DFL,39
2006,State Senate,17,IND,39
2006,State Senate,17,R,39
2006,State Senate,18,DFL,68
2006,State Senate,18,IND,68
2006,State Senate,18,R,68
2006,State Senate,19,DFL,28
2006,State Senate,19,IND,28
2006,State Senate,19,R,28
2006,State Senate,2,DFL,213
2006,State Senate,2,IND,213
2006,State Senate,2,R,213
2006,State Senate,20,DFL,196
2006,State Senate,20,IND,196
2006,State Senate,20,R,196
2006,State Senate,21,DFL,117
2006,State Senate,21,IND,117
2006,State Senate,21,R,117
2006,State Senate,22,DFL,173
2006,State Senate,22,IND,173
2006,State Senate,22,R,173
2006,State Senate,23,DFL,69
2006,State Senate,23,IND,69
2006,State Senate,23,R,69
2006,State Senate,24,DFL,127
2006,State Senate,24,IND,127
2006,State Senate,24,R,127
2006,State Senate,25,DFL,63
2006,State Senate,25,IND,63
2006,State Senate,25,R,63
2006,State Senate,26,DFL,47
2006,State Senate,26,IND,47
2006,State Senate,26,R,47
2006,State Senate,27,DFL,84
2006,State Senate,27,IND,84
2006,State Senate,27,R,84
2006,State Senate,28,DFL,87
2006,State Senate,28,IND,87
2006,State Senate,28,R,87
2006,State Senate,29,DFL,50
2006,State Senate,29,IND,50
2006,State Senate,29,R,50
2006,State Senate,3,DFL,168
2006,State Senate,3,IND,168
2006,State Senate,3,R,168
2006,State Senate,30,DFL,48
2006,State Senate,30,IND,48
2006,State Senate,30,R,48
2006,State Senate,31,DFL,88
2006,State Senate,31,IND,88
2006,State Senate,31,R,88
2006,State Senate,32,DFL,36
2006,State Senate,32,IND,36
2006,State Senate,32,R,36
2006,State Senate,33,DFL,39
2006,State Senate,33,IND,39
2006,State Senate,33,R,39
2006,State Senate,34,DFL,39
2006,State Senate,34,IND,39
2006,State Senate,34,R,39
2006,State Senate,35,DFL,35
2006,State Senate,35,IND,35
2006,State Senate,35,R,35
2006,State Senate,36,DFL,43
2006,State Senate,36,IND,43
2006,State Senate,36,R,43
2006,State Senate,37,DFL,27
2006,State Senate,37,IND,27
2006,State Senate,37,R,27
2006,State Senate,38,DFL,23
2006,State Senate,38,IND,23
2006,State Senate,38,R,23
2006,State Senate,39,DFL,31
2006,State Senate,39,IND,31
2006,State Senate,39,R,31
2006,State Senate,4,DFL,140
2006,State Senate,4,IND,140
2006,State Senate,4,R,140
2006,State Senate,40,DFL,25
2006,State Senate,40,IND,25
2006,State Senate,40,R,25
2006,State Senate,41,DFL,30
2006,State Senate,41,IND,30
2006,State Senate,41,R,30
2006,State Senate,42,DFL,29
2006,State Senate,42,IND,29
2006,State Senate,42,R,29
2006,State Senate,43,DFL,32
2006,State Senate,43,IND,32
2006,State Senate,43,R,32
2006,State Senate,44,DFL,29
2006,State Senate,44,IND,29
2006,State Senate,44,R,29
2006,State Senate,45,DFL,30
2006,State Senate,45,IND,30
2006,State Senate,45,R,30
2006,State Senate,46,DFL,22
2006,State Senate,46,IND,22
2006,State Senate,46,R,22
2006,State Senate,47,DFL,23
2006,State Senate,47,IND,23
2006,State Senate,47,R,23
2006,State Senate,48,DFL,30
2006,State Senate,48,IND,30
2006,State Senate,48,R,30
2006,State Senate,49,DFL,28
2006,State Senate,49,IND,28
2006,State Senate,49,R,28
2006,State Senate,5,DFL,93
2006,State Senate,5,IND,93
2006,State Senate,5,R,93
2006,State Senate,50,DFL,27
2006,State Senate,50,IND,27
2006,State Senate,50,R,27
2006,State Senate,51,DFL,35
2006,State Senate,51,IND,35
2006,State Senate,51,R,35
2006,State Senate,52,DFL,33
2006,State Senate,52,IND,33
2006,State Senate,52,R,33
2006,State Senate,53,DFL,23
2006,State Senate,53,IND,23
2006,State Senate,53,R,23
2006,State Senate,54,DFL,24
2006,State Senate,54,IND,24
2006,State Senate,54,R,24
2006,State Senate,55,DFL,28
2006,State Senate,55,IND,28
2006,State Senate,55,R,28
2006,State Senate,56,DFL,26
2006,State Senate,56,IND,26
2006,State Senate,56,R,26
2006,State Senate,57,DFL,36
2006,State Senate,57,IND,36
2006,State Senate,57,R,36
2006,State Senate,58,DFL,26
2006,State Senate,58,IND,26
2006,State Senate,58,R,26
2006,State Senate,59,DFL,25
2006,State Senate,59,IND,25
2006,State Senate,59,R,25
2006,State Senate,6,DFL,88
2006,State Senate,6,IND,88
2006,State Senate,6,R,88
2006,State Senate,60,DFL,26
2006,State Senate,60,IND,26
2006,State Senate,60,R,26
2006,State Senate,61,DFL,23
2006,State Senate,61,IND,23
2006,State Senate,61,R,23
2006,State Senate,62,DFL,26
2006,State Senate,62,IND,26
2006,State Senate,62,R,26
2006,State Senate,63,DFL,23
2006,State Senate,63,IND,23
2006,State Senate,63,R,23
2006,State Senate,64,DFL,29
2006,State Senate,64,IND,29
2006,State Senate,64,R,29
2006,State Senate,65,DFL,25
2006,State Senate,65,IND,25
2006,State Senate,65,R,25
2006,State Senate,66,DFL,26
2006,State Senate,66,IND,26
2006,State Senate,66,R,26
2006,State Senate,67,DFL,26
2006,State Senate,67,IND,26
2006,State Senate,67,R,26
2006,State Senate,7,DFL,31
2006,State Senate,7,IND,31
2006,State Senate,7,R,31
2006,State Senate,8,DFL,112
2006,State Senate,8,IND,112
2006,State Senate,8,R,112
2006,State Senate,9,DFL,114
2006,State Senate,9,IND,114
2006,State Senate,9,R,114
2006,U.S. House,1,DFL,750
2006,U.S. House,1,IND,750
2006,U.S. House,1,R,750
2006,U.S. House,2,DFL,315
2006,U.S. House,2,IND,315
2006,U.S. House,2,R,315
2006,U.S. House,3,DFL,246
2006,U.S. House,3,IND,246
2006,U.S. House,3,R,246
2006,U.S. House,4,DFL,220
2006,U.S. House,4,IND,220
2006,U.S. House,4,R,220
2006,U.S. House,5,DFL,223
2006,U.S. House,5,IND,223
2006,U.S. House,5,R,223
2006,U.S. House,6,DFL,313
2006,U.S. House,6,IND,313
2006,U.S. House,6,R,313
2006,U.S. House,7,DFL,1246
2006,U.S. House,7,IND,1246
2006,U.S. House,7,R,1246
2006,U.S. House,8,DFL,810
2006,U.S. House,8,IND,810
2006,U.S. House,8,R,810
2008,President,NA,CP,4131
2008,President,NA,SWP,4131
2008,State House,10A,DFL,53
2008,State House,10A,IND,53
2008,State House,10A,R,53
2008,State House,10B,DFL,69
2008,State House,10B,IND,69
2008,State House,10B,R,69
2008,State House,11A,DFL,72
2008,State House,11A,IND,72
2008,State House,11A,R,72
2008,State House,11B,DFL,54
2008,State House,11B,IND,54
2008,State House,11B,R,54
2008,State House,12A,DFL,27
2008,State House,12A,IND,27
2008,State House,12A,R,27
2008,State House,12B,DFL,52
2008,State House,12B,IND,52
2008,State House,12B,R,52
2008,State House,13A,DFL,71
2008,State House,13A,IND,71
2008,State House,13A,R,71
2008,State House,13B,DFL,38
2008,State House,13B,IND,38
2008,State House,13B,R,38
2008,State House,14A,DFL,30
2008,State House,14A,IND,30
2008,State House,14A,R,30
2008,State House,14B,DFL,26
2008,State House,14B,IND,26
2008,State House,14B,R,26
2008,State House,15A,DFL,19
2008,State House,15A,IND,19
2008,State House,15A,R,19
2008,State House,15B,DFL,22
2008,State House,15B,IND,22
2008,State House,15B,R,22
2008,State House,16A,DFL,46
2008,State House,16A,IND,46
2008,State House,16A,R,46
2008,State House,16B,DFL,19
2008,State House,16B,IND,19
2008,State House,16B,R,19
2008,State House,17A,DFL,19
2008,State House,17A,IND,19
2008,State House,17A,R,19
2008,State House,17B,DFL,21
2008,State House,17B,IND,21
2008,State House,17B,R,21
2008,State House,18A,DFL,31
2008,State House,18A,IND,31
2008,State House,18A,R,31
2008,State House,18B,DFL,37
2008,State House,18B,IND,37
2008,State House,18B,R,37
2008,State House,19A,DFL,15
2008,State House,19A,IND,15
2008,State House,19A,R,15
2008,State House,19B,DFL,14
2008,State House,19B,IND,14
2008,State House,19B,R,14
2008,State House,1A,DFL,127
2008,State House,1A,IND,127
2008,State House,1A,R,127
2008,State House,1B,DFL,118
2008,State House,1B,IND,118
2008,State House,1B,R,118
2008,State House,20A,DFL,120
2008,State House,20A,IND,120
2008,State House,20A,R,120
2008,State House,20B,DFL,76
2008,State House,20B,IND,76
2008,State House,20B,R,76
2008,State House,21A,DFL,60
2008,State House,21A,IND,60
2008,State House,21A,R,60
2008,State House,21B,DFL,57
2008,State House,21B,IND,57
2008,State House,21B,R,57
2008,State House,22A,DFL,99
2008,State House,22A,IND,99
2008,State House,22A,R,99
2008,State House,22B,DFL,74
2008,State House,22B,IND,74
2008,State House,22B,R,74
2008,State House,23A,DFL,45
2008,State House,23A,IND,45
2008,State House,23A,R,45
2008,State House,23B,DFL,23
2008,State House,23B,IND,23
2008,State House,23B,R,23
2008,State House,24A,DFL,61
2008,State House,24A,IND,61
2008,State House,24A,R,61
2008,State House,24B,DFL,66
2008,State House,24B,IND,66
2008,State House,24B,R,66
2008,State House,25A,DFL,39
2008,State House,25A,IND,39
2008,State House,25A,R,39
2008,State House,25B,DFL,24
2008,State House,25B,IND,24
2008,State House,25B,R,24
2008,State House,26A,DFL,23
2008,State House,26A,IND,23
2008,State House,26A,R,23
2008,State House,26B,DFL,24
2008,State House,26B,IND,24
2008,State House,26B,R,24
2008,State House,27A,DFL,49
2008,State House,27A,IND,49
2008,State House,27A,R,49
2008,State House,27B,DFL,35
2008,State House,27B,IND,35
2008,State House,27B,R,35
2008,State House,28A,DFL,34
2008,State House,28A,IND,34
2008,State House,28A,R,34
2008,State House,28B,DFL,54
2008,State House,28B,IND,54
2008,State House,28B,R,54
2008,State House,29A,DFL,33
2008,State House,29A,IND,33
2008,State House,29A,R,33
2008,State House,29B,DFL,17
2008,State House,29B,IND,17
2008,State House,29B,R,17
2008,State House,2A,DFL,113
2008,State House,2A,IND,113
2008,State House,2A,R,113
2008,State House,2B,DFL,102
2008,State House,2B,IND,102
2008,State House,2B,R,102
2008,State House,30A,DFL,17
2008,State House,30A,IND,17
2008,State House,30A,R,17
2008,State House,30B,DFL,30
2008,State House,30B,IND,30
2008,State House,30B,R,30
2008,State House,31A,DFL,32
2008,State House,31A,IND,32
2008,State House,31A,R,32
2008,State House,31B,DFL,56
2008,State House,31B,IND,56
2008,State House,31B,R,56
2008,State House,32A,DFL,20
2008,State House,32A,IND,20
2008,State House,32A,R,20
2008,State House,32B,DFL,16
2008,State House,32B,IND,16
2008,State House,32B,R,16
2008,State House,33A,DFL,18
2008,State House,33A,IND,18
2008,State House,33A,R,18
2008,State House,33B,DFL,22
2008,State House,33B,IND,22
2008,State House,33B,R,22
2008,State House,34A,DFL,25
2008,State House,34A,IND,25
2008,State House,34A,R,25
2008,State House,34B,DFL,14
2008,State House,34B,IND,14
2008,State House,34B,R,14
2008,State House,35A,DFL,20
2008,State House,35A,IND,20
2008,State House,35A,R,20
2008,State House,35B,DFL,14
2008,State House,35B,IND,14
2008,State House,35B,R,14
2008,State House,36A,DFL,12
2008,State House,36A,IND,12
2008,State House,36A,R,12
2008,State House,36B,DFL,31
2008,State House,36B,IND,31
2008,State House,36B,R,31
2008,State House,37A,DFL,13
2008,State House,37A,IND,13
2008,State House,37A,R,13
2008,State House,37B,DFL,14
2008,State House,37B,IND,14
2008,State House,37B,R,14
2008,State House,38A,DFL,11
2008,State House,38A,IND,11
2008,State House,38A,R,11
2008,State House,38B,DFL,12
2008,State House,38B,IND,12
2008,State House,38B,R,12
2008,State House,39A,DFL,18
2008,State House,39A,IND,18
2008,State House,39A,R,18
2008,State House,39B,DFL,13
2008,State House,39B,IND,13
2008,State House,39B,R,13
2008,State House,3A,DFL,95
2008,State House,3A,IND,95
2008,State House,3A,R,95
2008,State House,3B,DFL,73
2008,State House,3B,IND,73
2008,State House,3B,R,73
2008,State House,40A,DFL,11
2008,State House,40A,IND,11
2008,State House,40A,R,11
2008,State House,40B,DFL,14
2008,State House,40B,IND,14
2008,State House,40B,R,14
2008,State House,41A,DFL,15
2008,State House,41A,IND,15
2008,State House,41A,R,15
2008,State House,41B,DFL,15
2008,State House,41B,IND,15
2008,State House,41B,R,15
2008,State House,42A,DFL,17
2008,State House,42A,IND,17
2008,State House,42A,R,17
2008,State House,42B,DFL,12
2008,State House,42B,IND,12
2008,State House,42B,R,12
2008,State House,43A,DFL,15
2008,State House,43A,IND,15
2008,State House,43A,R,15
2008,State House,43B,DFL,17
2008,State House,43B,IND,17
2008,State House,43B,R,17
2008,State House,44A,DFL,14
2008,State House,44A,IND,14
2008,State House,44A,R,14
2008,State House,44B,DFL,14
2008,State House,44B,IND,14
2008,State House,44B,R,14
2008,State House,45A,DFL,16
2008,State House,45A,IND,16
2008,State House,45A,R,16
2008,State House,45B,DFL,14
2008,State House,45B,IND,14
2008,State House,45B,R,14
2008,State House,46A,DFL,12
2008,State House,46A,IND,12
2008,State House,46A,R,12
2008,State House,46B,DFL,10
2008,State House,46B,IND,10
2008,State House,46B,R,10
2008,State House,47A,DFL,9
2008,State House,47A,IND,9
2008,State House,47A,R,9
2008,State House,47B,DFL,14
2008,State House,47B,IND,14
2008,State House,47B,R,14
2008,State House,48A,DFL,15
2008,State House,48A,IND,15
2008,State House,48A,R,15
2008,State House,48B,DFL,16
2008,State House,48B,IND,16
2008,State House,48B,R,16
2008,State House,49A,DFL,15
2008,State House,49A,IND,15
2008,State House,49A,R,15
2008,State House,49B,DFL,13
2008,State House,49B,IND,13
2008,State House,49B,R,13
2008,State House,4A,DFL,65
2008,State House,4A,IND,65
2008,State House,4A,R,65
2008,State House,4B,DFL,75
2008,State House,4B,IND,75
2008,State House,4B,R,75
2008,State House,50A,DFL,17
2008,State House,50A,IND,17
2008,State House,50A,R,17
2008,State House,50B,DFL,10
2008,State House,50B,IND,10
2008,State House,50B,R,10
2008,State House,51A,DFL,18
2008,State House,51A,IND,18
2008,State House,51A,R,18
2008,State House,51B,DFL,17
2008,State House,51B,IND,17
2008,State House,51B,R,17
2008,State House,52A,DFL,12
2008,State House,52A,IND,12
2008,State House,52A,R,12
2008,State House,52B,DFL,21
2008,State House,52B,IND,21
2008,State House,52B,R,21
2008,State House,53A,DFL,13
2008,State House,53A,IND,13
2008,State House,53A,R,13
2008,State House,53B,DFL,10
2008,State House,53B,IND,10
2008,State House,53B,R,10
2008,State House,54A,DFL,11
2008,State House,54A,IND,11
2008,State House,54A,R,11
2008,State House,54B,DFL,13
2008,State House,54B,IND,13
2008,State House,54B,R,13
2008,State House,55A,DFL,15
2008,State House,55A,IND,15
2008,State House,55A,R,15
2008,State House,55B,DFL,13
2008,State House,55B,IND,13
2008,State House,55B,R,13
2008,State House,56A,DFL,15
2008,State House,56A,IND,15
2008,State House,56A,R,15
2008,State House,56B,DFL,13
2008,State House,56B,IND,13
2008,State House,56B,R,13
2008,State House,57A,DFL,16
2008,State House,57A,IND,16
2008,State House,57A,R,16
2008,State House,57B,DFL,21
2008,State House,57B,IND,21
2008,State House,57B,R,21
2008,State House,58A,DFL,12
2008,State House,58A,IND,12
2008,State House,58A,R,12
2008,State House,58B,DFL,14
2008,State House,58B,IND,14
2008,State House,58B,R,14
2008,State House,59A,DFL,12
2008,State House,59A,IND,12
2008,State House,59A,R,12
2008,State House,59B,DFL,13
2008,State House,59B,IND,13
2008,State House,59B,R,13
2008,State House,5A,DFL,49
2008,State House,5A,IND,49
2008,State House,5A,R,49
2008,State House,5B,DFL,44
2008,State House,5B,IND,44
2008,State House,5B,R,44
2008,State House,60A,DFL,13
2008,State House,60A,IND,13
2008,State House,60A,R,13
2008,State House,60B,DFL,13
2008,State House,60B,IND,13
2008,State House,60B,R,13
2008,State House,61A,DFL,11
2008,State House,61A,IND,11
2008,State House,61A,R,11
2008,State House,61B,DFL,12
2008,State House,61B,IND,12
2008,State House,61B,R,12
2008,State House,62A,DFL,13
2008,State House,62A,IND,13
2008,State House,62A,R,13
2008,State House,62B,DFL,13
2008,State House,62B,IND,13
2008,State House,62B,R,13
2008,State House,63A,DFL,10
2008,State House,63A,IND,10
2008,State House,63A,R,10
2008,State House,63B,DFL,13
2008,State House,63B,IND,13
2008,State House,63B,R,13
2008,State House,64A,DFL,15
2008,State House,64A,IND,15
2008,State House,64A,R,15
2008,State House,64B,DFL,14
2008,State House,64B,IND,14
2008,State House,64B,R,14
2008,State House,65A,DFL,11
2008,State House,65A,IND,11
2008,State House,65A,R,11
2008,State House,65B,DFL,14
2008,State House,65B,IND,14
2008,State House,65B,R,14
2008,State House,66A,DFL,12
2008,State House,66A,IND,12
2008,State House,66A,R,12
2008,State House,66B,DFL,14
2008,State House,66B,IND,14
2008,State House,66B,R,14
2008,State House,67A,DFL,13
2008,State House,67A,IND,13
2008,State House,67A,R,13
2008,State House,67B,DFL,13
2008,State House,67B,IND,13
2008,State House,67B,R,13
2008,State House,6A,DFL,73
2008,State House,6A,IND,73
2008,State House,6A,R,73
2008,State House,6B,DFL,15
2008,State House,6B,IND,15
2008,State House,6B,R,15
2008,State House,7A,DFL,15
2008,State House,7A,IND,15
2008,State House,7A,R,15
2008,State House,7B,DFL,16
2008,State House,7B,IND,16
2008,State House,7B,R,16
2008,State House,8A,DFL,70
2008,State House,8A,IND,70
2008,State House,8A,R,70
2008,State House,8B,DFL,42
2008,State House,8B,IND,42
2008,State House,8B,R,42
2008,State House,9A,DFL,26
2008,State House,9A,IND,26
2008,State House,9A,R,26
2008,State House,9B,DFL,88
2008,State House,9B,IND,88
2008,State House,9B,R,88
2008,State House,NA,DFL,1
2008,State House,NA,IND,1
2008,State House,NA,R,1
2008,State Senate,16,DFL,65
2008,State Senate,16,R,65
2008,State Senate,63,DFL,23
2008,State Senate,63,R,23
2008,State Senate,NA,DFL,1
2008,State Senate,NA,R,1
2008,U.S. House,1,DFL,749
2008,U.S. House,1,IND,749
2008,U.S. House,1,R,749
2008,U.S. House,2,DFL,315
2008,U.S. House,2,IND,315
2008,U.S. House,2,R,315
2008,U.S. House,3,DFL,246
2008,U.S. House,3,IND,246
2008,U.S. House,3,R,246
2008,U.S. House,4,DFL,220
2008,U.S. House,4,IND,220
2008,U.S. House,4,R,220
2008,U.S. House,5,DFL,223
2008,U.S. House,5,IND,223
2008,U.S. House,5,R,223
2008,U.S. House,6,DFL,318
2008,U.S. House,6,IND,318
2008,U.S. House,6,R,318
2008,U.S. House,7,DFL,1248
2008,U.S. House,7,IND,1248
2008,U.S. House,7,R,1248
2008,U.S. House,8,DFL,811
2008,U.S. House,8,IND,811
2008,U.S. House,8,R,811
2008,U.S. House,NA,DFL,1
2008,U.S. House,NA,IND,1
2008,U.S. House,NA,R,1
2008,U.S. Senate,NA,CP,4132
2008,U.S. Senate,NA,LIB,4132
2010,Attorney General,NA,IND,4137
2010,Attorney General,NA,TRP,4137
2010,Governor,NA,EDP,4137
2010,Governor,NA,GP,4137
2010,Governor,NA,GR,4137
2010,Governor,NA,TRP,4137
2010,Secretary of State,NA,IND,4137
2010,State Auditor,NA,GP,4137
2010,State Auditor,NA,GR,4137
2010,State House,10A,DFL,53
2010,State House,10A,IND,53
2010,State House,10A,R,53
2010,State House,10B,DFL,69
2010,State House,10B,IND,69
2010,State House,10B,R,69
2010,State House,11A,DFL,72
2010,State House,11A,IND,72
2010,State House,11A,R,72
2010,State House,11B,DFL,55
2010,State House,11B,IND,55
2010,State House,11B,R,55
2010,State House,12A,DFL,27
2010,State House,12A,IND,27
2010,State House,12A,R,27
2010,State House,12B,DFL,52
2010,State House,12B,IND,52
2010,State House,12B,R,52
2010,State House,13A,DFL,72
2010,State House,13A,IND,72
2010,State House,13A,R,72
